team1_recent_wins,team1_recent_losses,team1_recent_win_pct,team1_recent_avg_margin,team1_recent_matches,team2_recent_wins,team2_recent_losses,team2_recent_win_pct,team2_recent_avg_margin,team2_recent_matches,form_win_pct_diff,team1_season_matches_played,team1_season_wins,team1_season_losses,team1_season_points,team1_season_win_pct,team2_season_matches_played,team2_season_wins,team2_season_losses,team2_season_points,team2_season_win_pct,points_diff,h2h_matches,h2h_win_pct_team1,h2h_win_pct_team2,venue_avg_first_innings_runs,team1_venue_win_pct,team2_venue_win_pct,venue_win_pct_diff,toss_winner_is_team1,toss_decision_bat,team1_top_batter_form_avg,team1_top_bowler_form_avg,team2_top_batter_form_avg,team2_top_bowler_form_avg,match_number_in_season,team1_won,winner,match_id,date,team1,team2
4,1,0.8,54.0,5,3,2,0.6,30.33,5,0.20000000000000007,18,12,6,24,0.6667,17,9,8,18,0.5294,6,0,0.5,0.5,166.02083333333334,0.6389,0.5,0.13890000000000002,0,1,114.41,151.28,84.81,182.46,35,1,Chennai Super Kings,598030,2013-04-25,Chennai Super Kings,Sunrisers Hyderabad
1,4,0.2,48.0,5,3,2,0.6,41.33,5,-0.39999999999999997,16,6,10,12,0.375,16,8,8,16,0.5,-4,10,0.5,0.5,160.1818181818182,0.5625,0.5,0.0625,0,1,96.21,143.06,91.38,52.83,32,1,Kolkata Knight Riders,598031,2013-04-26,Kolkata Knight Riders,Punjab Kings
2,3,0.4,73.5,5,3,2,0.6,30.33,5,-0.19999999999999996,18,11,7,22,0.6111,17,9,8,18,0.5294,4,0,0.5,0.5,157.68085106382978,0.6786,0.5,0.17859999999999998,0,1,113.35,113.83,78.02,181.95,35,1,Rajasthan Royals,598032,2013-04-27,Rajasthan Royals,Sunrisers Hyderabad
3,2,0.6,45.0,5,3,2,0.6,93.33,5,0.0,19,13,6,26,0.6842,16,8,8,16,0.5,10,12,0.5,0.5,166.02739726027397,0.5455,0.6667,-0.12119999999999997,1,1,111.47,82.43,172.27,209.84,35,1,Mumbai Indians,598033,2013-04-27,Mumbai Indians,Royal Challengers Bengaluru
4,1,0.8,56.5,5,2,3,0.4,54.0,5,0.4,18,12,6,24,0.6667,16,6,10,12,0.375,12,11,0.6364,0.3636,166.02083333333334,0.6486,0.4,0.24859999999999993,0,0,124.94,151.37,98.5,127.38,34,1,Chennai Super Kings,598034,2013-04-28,Chennai Super Kings,Kolkata Knight Riders
1,4,0.2,90.0,5,1,4,0.2,24.0,5,0.0,16,3,13,6,0.1875,16,4,12,8,0.25,-2,4,0.5,0.25,146.33333333333334,0.5,0.5,0.0,0,0,107.87,104.61,89.75,121.64,32,1,Delhi Capitals,598035,2013-04-28,Delhi Capitals,Pune Warriors
3,2,0.6,75.67,5,2,3,0.4,100.0,5,0.19999999999999996,18,11,7,22,0.6111,16,8,8,16,0.5,6,10,0.4,0.6,157.68085106382978,0.6897,0.75,-0.06030000000000002,1,0,110.97,113.78,144.21,202.27,34,1,Rajasthan Royals,598036,2013-04-29,Rajasthan Royals,Royal Challengers Bengaluru
3,2,0.6,49.67,5,3,2,0.6,41.33,5,0.0,19,13,6,26,0.6842,16,8,8,16,0.5,10,10,0.4,0.6,166.02739726027397,0.5652,0.5,0.06520000000000004,1,1,112.61,97.8,92.74,60.22,35,1,Mumbai Indians,598037,2013-04-29,Mumbai Indians,Punjab Kings
1,4,0.2,24.0,5,5,0,1.0,48.0,5,-0.8,16,4,12,8,0.25,18,12,6,24,0.6667,-16,5,0.4,0.6,149.4375,0.3,0.0,0.3,0,1,91.44,121.97,125.12,128.65,34,0,Chennai Super Kings,598038,2013-04-30,Pune Warriors,Chennai Super Kings
2,3,0.4,30.5,5,3,2,0.6,37.33,5,-0.19999999999999996,17,9,8,18,0.5294,19,13,6,26,0.6842,-8,0,0.5,0.5,156.14285714285714,0.6667,1.0,-0.33330000000000004,0,1,82.18,159.15,118.1,128.26,36,1,Sunrisers Hyderabad,598039,2013-05-01,Sunrisers Hyderabad,Mumbai Indians
2,3,0.4,52.5,5,1,4,0.2,60.0,5,0.2,16,3,13,6,0.1875,16,6,10,12,0.375,-6,10,0.4,0.6,146.33333333333334,1.0,0.5,0.5,0,1,108.51,127.34,95.83,127.38,32,1,Delhi Capitals,598040,2013-05-01,Delhi Capitals,Kolkata Knight Riders
5,0,1.0,38.2,5,2,3,0.4,60.0,5,0.6,18,12,6,24,0.6667,16,8,8,16,0.5,8,11,0.6364,0.2727,166.02083333333334,0.6579,0.3333,0.32460000000000006,1,1,135.0,113.77,87.14,67.69,34,1,Chennai Super Kings,598041,2013-05-02,Chennai Super Kings,Punjab Kings
0,5,0.0,0.0,5,2,3,0.4,100.0,5,-0.4,16,4,12,8,0.25,16,8,8,16,0.5,-8,4,0.0,1.0,149.4375,0.2727,1.0,-0.7273000000000001,0,1,106.36,114.56,143.11,186.82,32,0,Royal Challengers Bengaluru,598042,2013-05-02,Pune Warriors,Royal Challengers Bengaluru
1,4,0.2,60.0,5,3,2,0.6,69.0,5,-0.39999999999999997,16,6,10,12,0.375,18,11,7,22,0.6111,-10,11,0.4545,0.4545,160.1818181818182,0.5758,0.25,0.3258,0,1,95.07,127.5,113.15,106.08,34,1,Kolkata Knight Riders,598043,2013-05-03,Kolkata Knight Riders,Rajasthan Royals
3,2,0.6,43.67,5,3,2,0.6,58.33,5,0.0,17,9,8,18,0.5294,16,3,13,6,0.1875,12,1,1.0,0.0,156.14285714285714,0.75,1.0,-0.25,0,1,71.61,151.49,116.18,134.71,33,1,Sunrisers Hyderabad,598044,2013-05-04,Sunrisers Hyderabad,Delhi Capitals
3,2,0.6,37.33,5,5,0,1.0,33.2,5,-0.4,19,13,6,26,0.6842,18,12,6,24,0.6667,2,12,0.5833,0.4167,166.02739726027397,0.5833,0.4,0.18330000000000002,1,1,122.72,128.08,134.1,114.04,37,1,Mumbai Indians,598046,2013-05-05,Mumbai Indians,Chennai Super Kings
2,3,0.4,60.0,5,0,5,0.0,0.0,5,0.4,18,11,7,22,0.6111,16,4,12,8,0.25,14,4,0.75,0.25,157.68085106382978,0.7,0.0,0.7,0,1,109.76,106.24,110.15,106.83,34,1,Rajasthan Royals,598047,2013-05-05,Rajasthan Royals,Pune Warriors
2,3,0.4,60.0,5,3,2,0.6,72.33,5,-0.19999999999999996,16,8,8,16,0.5,16,8,8,16,0.5,0,10,0.5,0.5,163.28571428571428,0.56,0.6667,-0.1066999999999999,1,0,91.41,75.12,129.61,186.72,32,1,Punjab Kings,598064,2013-05-06,Punjab Kings,Royal Challengers Bengaluru
3,2,0.6,56.67,5,3,2,0.6,58.33,5,0.0,18,11,7,22,0.6111,16,3,13,6,0.1875,16,11,0.4545,0.5455,157.68085106382978,0.7097,0.3333,0.3764,0,1,116.75,113.8,113.99,134.61,34,1,Rajasthan Royals,598049,2013-05-07,Rajasthan Royals,Delhi Capitals
4,1,0.8,43.0,5,2,3,0.4,70.0,5,0.4,19,13,6,26,0.6842,16,6,10,12,0.375,14,11,0.8182,0.1818,166.02739726027397,0.6,0.3333,0.2667,1,1,118.67,136.29,93.61,120.11,35,1,Mumbai Indians,598050,2013-05-07,Mumbai Indians,Kolkata Knight Riders
3,2,0.6,60.0,5,4,1,0.8,29.0,5,-0.20000000000000007,17,9,8,18,0.5294,18,12,6,24,0.6667,-6,1,0.0,1.0,156.14285714285714,0.8,1.0,-0.19999999999999996,1,0,73.6,151.37,127.7,114.17,35,0,Chennai Super Kings,598051,2013-05-08,Sunrisers Hyderabad,Chennai Super Kings
2,3,0.4,55.0,5,4,1,0.8,65.0,5,-0.4,16,8,8,16,0.5,18,11,7,22,0.6111,-6,10,0.3,0.7,163.28571428571428,0.5769,0.5,0.07689999999999997,0,0,84.07,67.41,123.46,98.85,34,0,Rajasthan Royals,598052,2013-05-09,Punjab Kings,Rajasthan Royals
0,5,0.0,0.0,5,2,3,0.4,70.0,5,-0.4,16,4,12,8,0.25,16,6,10,12,0.375,-4,3,0.0,1.0,149.4375,0.25,1.0,-0.75,0,1,114.49,106.14,90.74,119.87,32,0,Kolkata Knight Riders,598053,2013-05-09,Pune Warriors,Kolkata Knight Riders
2,3,0.4,42.5,5,2,3,0.4,73.5,5,0.0,16,3,13,6,0.1875,16,8,8,16,0.5,-10,10,0.5,0.4,161.63333333333333,0.4242,0.5,-0.07579999999999998,1,0,108.04,104.28,131.27,186.49,32,0,Royal Challengers Bengaluru,598054,2013-05-10,Delhi Capitals,Royal Challengers Bengaluru
0,5,0.0,0.0,5,4,1,0.8,46.75,5,-0.8,16,4,12,8,0.25,19,13,6,26,0.6842,-18,5,0.2,0.8,149.4375,0.2308,1.0,-0.7692,1,1,101.07,121.57,124.06,151.98,35,0,Mumbai Indians,598055,2013-05-11,Pune Warriors,Mumbai Indians
1,4,0.2,60.0,5,2,3,0.4,65.0,5,-0.2,16,8,8,16,0.5,17,9,8,18,0.5294,-2,1,0.0,1.0,163.28571428571428,0.5556,0.5,0.05559999999999998,1,0,88.11,83.11,71.79,121.04,33,0,Sunrisers Hyderabad,598056,2013-05-11,Punjab Kings,Sunrisers Hyderabad
2,3,0.4,63.0,5,2,3,0.4,10.5,5,0.0,16,6,10,12,0.375,16,8,8,16,0.5,-4,11,0.4545,0.5455,149.0,0.5,0.5,0.0,1,0,92.03,142.62,126.22,178.81,32,1,Kolkata Knight Riders,598057,2013-05-12,Kolkata Knight Riders,Royal Challengers Bengaluru
4,1,0.8,65.0,5,4,1,0.8,35.75,5,0.0,18,11,7,22,0.6111,18,12,6,24,0.6667,-2,12,0.3333,0.6667,157.68085106382978,0.7188,0.6667,0.052100000000000035,1,0,130.97,98.82,157.19,114.31,36,1,Rajasthan Royals,598058,2013-05-12,Rajasthan Royals,Chennai Super Kings
4,1,0.8,44.75,5,3,2,0.6,53.33,5,0.20000000000000007,19,13,6,26,0.6842,17,9,8,18,0.5294,8,1,0.0,1.0,166.02739726027397,0.6154,0.5,0.11539999999999995,0,1,115.13,159.6,78.56,105.95,36,1,Mumbai Indians,598060,2013-05-13,Mumbai Indians,Sunrisers Hyderabad
2,3,0.4,10.5,5,1,4,0.2,60.0,5,0.2,16,8,8,16,0.5,16,8,8,16,0.5,0,11,0.4545,0.5455,168.06153846153848,0.5455,0.5,0.045499999999999985,0,0,126.57,186.65,86.74,67.75,32,0,Punjab Kings,598045,2013-05-14,Royal Challengers Bengaluru,Punjab Kings
3,2,0.6,43.0,5,2,3,0.4,42.5,5,0.19999999999999996,18,12,6,24,0.6667,16,3,13,6,0.1875,18,11,0.6364,0.3636,166.02083333333334,0.6667,0.4,0.26669999999999994,1,1,159.55,113.76,102.11,111.2,34,1,Chennai Super Kings,598062,2013-05-14,Chennai Super Kings,Delhi Capitals
4,1,0.8,61.25,5,4,1,0.8,67.5,5,0.0,19,13,6,26,0.6842,18,11,7,22,0.6111,4,10,0.5,0.5,166.02739726027397,0.6296,0.6667,-0.03709999999999991,0,0,108.42,159.52,126.8,83.35,37,1,Mumbai Indians,598063,2013-05-15,Mumbai Indians,Rajasthan Royals
3,2,0.6,58.67,5,0,5,0.0,0.0,5,0.6,16,6,10,12,0.375,16,4,12,8,0.25,4,4,1.0,0.0,149.0,1.0,0.5,0.5,1,0,90.63,143.09,97.52,121.68,32,0,Pune Warriors,598061,2013-05-15,Kolkata Knight Riders,Pune Warriors
2,3,0.4,65.0,5,1,4,0.2,70.0,5,0.2,16,8,8,16,0.5,16,3,13,6,0.1875,10,11,0.5455,0.4545,175.66666666666666,0.4286,0.5,-0.07140000000000002,0,0,86.85,67.99,101.74,119.27,32,1,Punjab Kings,598028,2013-05-16,Punjab Kings,Delhi Capitals
3,2,0.6,53.33,5,4,1,0.8,67.5,5,-0.20000000000000007,17,9,8,18,0.5294,18,11,7,22,0.6111,-4,1,0.0,1.0,156.14285714285714,0.6667,0.6667,0.0,1,1,105.55,113.63,118.57,83.35,35,1,Sunrisers Hyderabad,598065,2013-05-17,Sunrisers Hyderabad,Rajasthan Royals
3,2,0.6,45.67,5,5,0,1.0,51.8,5,-0.4,16,8,8,16,0.5,19,13,6,26,0.6842,-10,11,0.5455,0.4545,175.66666666666666,0.5,0.5,0.0,0,0,86.76,67.64,109.34,166.8,35,1,Punjab Kings,598066,2013-05-18,Punjab Kings,Mumbai Indians
2,3,0.4,10.5,5,3,2,0.6,41.67,5,-0.19999999999999996,16,8,8,16,0.5,18,12,6,24,0.6667,-8,13,0.3846,0.6154,168.06153846153848,0.5294,0.5,0.02939999999999998,0,0,126.23,171.17,156.58,136.07,34,1,Royal Challengers Bengaluru,598068,2013-05-18,Royal Challengers Bengaluru,Chennai Super Kings
1,4,0.2,7.0,5,0,5,0.0,0.0,5,0.2,16,4,12,8,0.25,16,3,13,6,0.1875,2,5,0.2,0.6,149.4375,0.2143,0.5,-0.2857,1,1,95.45,113.91,103.81,103.89,32,1,Pune Warriors,598067,2013-05-19,Pune Warriors,Delhi Capitals
3,2,0.6,37.67,5,3,2,0.6,58.67,5,0.0,17,9,8,18,0.5294,16,6,10,12,0.375,6,1,0.0,1.0,156.14285714285714,0.7143,1.0,-0.28569999999999995,0,1,99.88,114.05,84.31,127.02,33,1,Sunrisers Hyderabad,598069,2013-05-19,Sunrisers Hyderabad,Kolkata Knight Riders
2,3,0.4,55.0,5,4,1,0.8,49.75,5,-0.4,18,12,6,24,0.6667,19,13,6,26,0.6842,-2,13,0.3846,0.6154,161.63333333333333,0.75,0.4,0.35,1,1,154.2,120.62,106.18,189.05,37,1,Chennai Super Kings,598070,2013-05-21,Chennai Super Kings,Mumbai Indians
3,2,0.6,73.33,5,3,2,0.6,34.33,5,0.0,18,11,7,22,0.6111,17,9,8,18,0.5294,4,2,0.5,0.5,161.63333333333333,0.25,1.0,-0.75,0,1,116.21,83.26,99.53,121.3,35,1,Rajasthan Royals,598071,2013-05-22,Rajasthan Royals,Sunrisers Hyderabad
3,2,0.6,44.67,5,3,2,0.6,56.67,5,0.0,19,13,6,26,0.6842,18,11,7,22,0.6111,4,11,0.5455,0.4545,160.1818181818182,0.8,0.2,0.6000000000000001,0,1,101.15,174.08,111.43,91.05,37,1,Mumbai Indians,598072,2013-05-24,Mumbai Indians,Rajasthan Royals
3,2,0.6,52.67,5,3,2,0.6,41.33,5,0.0,18,12,6,24,0.6667,19,13,6,26,0.6842,-2,14,0.4286,0.5714,160.1818181818182,0.8,0.8333,-0.033299999999999996,0,1,164.27,104.7,100.48,188.54,37,0,Mumbai Indians,598073,2013-05-26,Chennai Super Kings,Mumbai Indians
3,2,0.6,25.67,5,2,3,0.4,48.0,5,0.19999999999999996,15,7,8,14,0.4667,16,11,5,22,0.6875,-8,12,0.8333,0.1667,158.86206896551724,0.5,0.5,0.0,0,1,90.4,188.84,80.79,104.16,31,0,Kolkata Knight Riders,729279,2014-04-16,Mumbai Indians,Kolkata Knight Riders
0,5,0.0,0.0,5,2,3,0.4,14.0,5,-0.4,14,2,12,4,0.1429,14,5,9,10,0.3571,-6,11,0.4545,0.4545,159.03571428571428,0.5,0.5,0.0,0,0,95.68,111.02,135.52,171.01,28,0,Royal Challengers Bengaluru,729281,2014-04-17,Delhi Capitals,Royal Challengers Bengaluru
3,2,0.6,34.33,5,2,3,0.4,45.0,5,0.19999999999999996,14,6,8,12,0.4286,14,6,8,12,0.4286,0,3,0.3333,0.6667,158.86206896551724,0.5,0.5,0.0,0,0,99.34,115.48,104.39,99.04,28,0,Rajasthan Royals,729285,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals
2,3,0.4,40.5,5,3,2,0.6,42.33,5,-0.19999999999999996,16,10,6,20,0.625,17,12,5,24,0.7059,-4,12,0.6667,0.25,158.86206896551724,0.5,0.5,0.0,1,1,160.18,97.39,90.63,76.04,33,0,Punjab Kings,729283,2014-04-18,Chennai Super Kings,Punjab Kings
3,2,0.6,36.0,5,2,3,0.4,31.5,5,0.19999999999999996,14,5,9,10,0.3571,15,7,8,14,0.4667,-4,13,0.4615,0.5385,163.7608695652174,0.5,0.5,0.0,1,0,141.56,171.01,91.89,211.64,29,1,Royal Challengers Bengaluru,729287,2014-04-19,Royal Challengers Bengaluru,Mumbai Indians
3,2,0.6,45.67,5,0,5,0.0,0.0,5,0.6,16,11,5,22,0.6875,14,2,12,4,0.1429,18,11,0.5455,0.4545,163.7608695652174,0.5,0.5,0.0,1,1,81.79,111.87,87.25,111.02,30,0,Delhi Capitals,729289,2014-04-19,Kolkata Knight Riders,Delhi Capitals
2,3,0.4,40.0,5,4,1,0.8,46.75,5,-0.4,14,6,8,12,0.4286,17,12,5,24,0.7059,-12,11,0.7273,0.2727,159.03571428571428,0.5,0.5,0.0,0,0,105.68,99.04,89.75,83.41,31,0,Punjab Kings,729291,2014-04-20,Rajasthan Royals,Punjab Kings
2,3,0.4,40.5,5,1,4,0.2,40.0,5,0.2,16,10,6,20,0.625,14,2,12,4,0.1429,16,12,0.6667,0.3333,158.86206896551724,0.0,0.5,-0.5,1,1,143.97,112.29,81.88,111.02,30,1,Chennai Super Kings,729293,2014-04-21,Chennai Super Kings,Delhi Capitals
5,0,1.0,51.4,5,2,3,0.4,36.5,5,0.6,17,12,5,24,0.7059,14,6,8,12,0.4286,12,2,0.0,1.0,159.03571428571428,1.0,0.5,0.5,0,0,89.75,83.41,98.85,137.85,31,1,Punjab Kings,729295,2014-04-22,Punjab Kings,Sunrisers Hyderabad
2,3,0.4,40.0,5,2,3,0.4,70.5,5,0.0,14,6,8,12,0.4286,16,10,6,20,0.625,-8,13,0.3846,0.6154,163.7608695652174,0.5,0.5,0.0,1,0,112.59,99.04,138.54,127.89,30,0,Chennai Super Kings,729297,2014-04-23,Rajasthan Royals,Chennai Super Kings
3,2,0.6,58.0,5,2,3,0.4,45.5,5,0.19999999999999996,14,5,9,10,0.3571,16,11,5,22,0.6875,-12,12,0.5,0.5,159.03571428571428,1.0,0.5,0.5,1,0,139.24,178.86,76.84,143.68,30,0,Kolkata Knight Riders,729299,2014-04-24,Royal Challengers Bengaluru,Kolkata Knight Riders
2,3,0.4,36.5,5,1,4,0.2,40.0,5,0.2,14,6,8,12,0.4286,14,2,12,4,0.1429,8,2,1.0,0.0,163.7608695652174,0.5,1.0,-0.5,1,1,99.72,137.01,82.14,95.39,28,1,Sunrisers Hyderabad,729301,2014-04-25,Sunrisers Hyderabad,Delhi Capitals
3,2,0.6,49.33,5,2,3,0.4,31.5,5,0.19999999999999996,16,10,6,20,0.625,15,7,8,14,0.4667,6,15,0.4,0.6,163.7608695652174,1.0,0.0,1.0,0,1,119.2,128.16,85.37,196.12,31,1,Chennai Super Kings,729303,2014-04-25,Chennai Super Kings,Mumbai Indians
2,3,0.4,40.0,5,3,2,0.6,58.0,5,-0.19999999999999996,14,6,8,12,0.4286,14,5,9,10,0.3571,2,11,0.4545,0.5455,158.86206896551724,1.0,0.5,0.5,1,0,108.31,99.04,141.6,186.81,28,1,Rajasthan Royals,729305,2014-04-26,Rajasthan Royals,Royal Challengers Bengaluru
2,3,0.4,21.5,5,5,0,1.0,51.8,5,-0.6,16,11,5,22,0.6875,17,12,5,24,0.7059,-2,11,0.5455,0.4545,158.86206896551724,1.0,1.0,0.0,1,0,77.43,152.4,88.26,83.41,33,0,Punjab Kings,729307,2014-04-26,Kolkata Knight Riders,Punjab Kings
1,4,0.2,40.0,5,2,3,0.4,31.5,5,-0.2,14,2,12,4,0.1429,15,7,8,14,0.4667,-10,12,0.5,0.5,159.03571428571428,0.0,0.5,-0.5,0,1,80.83,95.66,87.25,181.07,29,1,Delhi Capitals,729309,2014-04-27,Delhi Capitals,Mumbai Indians
2,3,0.4,27.0,5,3,2,0.6,56.67,5,-0.19999999999999996,14,6,8,12,0.4286,16,10,6,20,0.625,-8,2,0.0,1.0,159.03571428571428,0.0,0.5,-0.5,1,1,97.18,128.61,119.12,120.85,30,0,Chennai Super Kings,729311,2014-04-27,Sunrisers Hyderabad,Chennai Super Kings
5,0,1.0,55.0,5,3,2,0.6,58.0,5,0.4,17,12,5,24,0.7059,14,5,9,10,0.3571,14,12,0.5833,0.4167,163.7608695652174,0.5,1.0,-0.5,1,0,87.51,98.94,140.38,186.56,31,1,Punjab Kings,729313,2014-04-28,Punjab Kings,Royal Challengers Bengaluru
1,4,0.2,23.0,5,1,4,0.2,4.0,5,0.0,15,7,8,14,0.4667,14,6,8,12,0.4286,2,2,0.5,0.5,163.7608695652174,0.0,1.0,-1.0,1,0,84.38,173.46,91.8,128.81,29,0,Sunrisers Hyderabad,729317,2014-04-30,Mumbai Indians,Sunrisers Hyderabad
4,1,0.8,55.0,5,2,3,0.4,21.5,5,0.4,16,10,6,20,0.625,16,11,5,22,0.6875,-2,12,0.6667,0.3333,149.0,0.5,0.5,0.0,1,1,112.1,105.48,75.13,159.65,32,1,Chennai Super Kings,733971,2014-05-02,Chennai Super Kings,Kolkata Knight Riders
2,3,0.4,50.0,5,2,3,0.4,50.0,5,0.0,14,2,12,4,0.1429,14,6,8,12,0.4286,-8,12,0.5,0.5,161.63333333333333,0.4118,0.4,0.011799999999999977,0,0,84.86,110.63,99.44,99.04,28,0,Rajasthan Royals,733975,2014-05-03,Delhi Capitals,Rajasthan Royals
0,5,0.0,0.0,5,5,0,1.0,55.0,5,-1.0,15,7,8,14,0.4667,17,12,5,24,0.7059,-10,12,0.4167,0.5833,166.02739726027397,0.6429,0.4,0.2429,0,1,83.97,166.15,87.95,91.09,32,1,Mumbai Indians,733973,2014-05-03,Mumbai Indians,Punjab Kings
2,3,0.4,75.0,5,2,3,0.4,9.5,5,0.0,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,2,0.5,0.0,168.06153846153848,0.5429,0.0,0.5429,1,0,118.62,171.53,90.62,143.38,28,1,Royal Challengers Bengaluru,733977,2014-05-04,Royal Challengers Bengaluru,Sunrisers Hyderabad
2,3,0.4,65.0,5,1,4,0.2,2.0,5,0.2,14,6,8,12,0.4286,16,11,5,22,0.6875,-10,13,0.3846,0.4615,163.16666666666666,0.75,0.0,0.75,0,0,96.03,99.04,75.46,159.58,30,1,Rajasthan Royals,733979,2014-05-05,Rajasthan Royals,Kolkata Knight Riders
2,3,0.4,50.0,5,5,0,1.0,50.8,5,-0.6,14,2,12,4,0.1429,16,10,6,20,0.625,-16,13,0.3077,0.6923,161.63333333333333,0.4,0.8,-0.4,0,0,87.47,102.93,119.1,113.68,30,0,Chennai Super Kings,733981,2014-05-05,Delhi Capitals,Chennai Super Kings
1,4,0.2,50.0,5,2,3,0.4,55.0,5,-0.2,15,7,8,14,0.4667,14,5,9,10,0.3571,4,14,0.5,0.5,166.02739726027397,0.6552,0.5,0.1552,0,0,85.57,173.77,108.31,179.06,29,1,Mumbai Indians,733983,2014-05-06,Mumbai Indians,Royal Challengers Bengaluru
1,4,0.2,60.0,5,1,4,0.2,2.0,5,0.0,14,2,12,4,0.1429,16,11,5,22,0.6875,-18,12,0.5,0.5,161.63333333333333,0.3889,0.6667,-0.27779999999999994,1,1,89.08,87.48,77.07,159.19,30,0,Kolkata Knight Riders,733985,2014-05-07,Delhi Capitals,Kolkata Knight Riders
4,1,0.8,53.75,5,5,0,1.0,48.2,5,-0.19999999999999996,17,12,5,24,0.7059,16,10,6,20,0.625,4,13,0.3077,0.6154,167.71428571428572,0.0,0.5,-0.5,0,0,88.6,91.09,133.25,105.88,33,1,Punjab Kings,733987,2014-05-07,Punjab Kings,Chennai Super Kings
3,2,0.6,46.67,5,2,3,0.4,9.5,5,0.19999999999999996,14,6,8,12,0.4286,14,6,8,12,0.4286,0,4,0.75,0.25,163.16666666666666,0.8,0.5,0.30000000000000004,1,0,101.51,99.04,84.38,127.9,28,0,Sunrisers Hyderabad,733989,2014-05-08,Rajasthan Royals,Sunrisers Hyderabad
1,4,0.2,40.0,5,4,1,0.8,47.25,5,-0.6000000000000001,14,5,9,10,0.3571,17,12,5,24,0.7059,-14,13,0.3846,0.6154,168.06153846153848,0.5556,0.6,-0.044399999999999995,1,0,104.12,171.66,88.6,91.09,31,0,Punjab Kings,733991,2014-05-09,Royal Challengers Bengaluru,Punjab Kings
1,4,0.2,60.0,5,3,2,0.6,17.0,5,-0.39999999999999997,14,2,12,4,0.1429,14,6,8,12,0.4286,-8,3,0.0,1.0,161.63333333333333,0.3784,0.5,-0.12159999999999999,0,0,94.59,72.92,83.74,143.31,28,0,Sunrisers Hyderabad,733993,2014-05-10,Delhi Capitals,Sunrisers Hyderabad
2,3,0.4,34.5,5,4,1,0.8,58.5,5,-0.4,15,7,8,14,0.4667,16,10,6,20,0.625,-6,16,0.5625,0.4375,166.02739726027397,0.6667,0.3333,0.3334,0,0,89.6,174.02,123.78,113.37,31,0,Chennai Super Kings,733995,2014-05-10,Mumbai Indians,Chennai Super Kings
1,4,0.2,40.0,5,3,2,0.6,46.67,5,-0.39999999999999997,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,12,0.5,0.5,168.06153846153848,0.5405,0.5,0.04049999999999998,1,1,102.36,171.66,103.05,99.04,28,0,Rajasthan Royals,733999,2014-05-11,Royal Challengers Bengaluru,Rajasthan Royals
4,1,0.8,37.25,5,1,4,0.2,80.0,5,0.6000000000000001,17,12,5,24,0.7059,16,11,5,22,0.6875,2,12,0.5,0.5,167.71428571428572,0.5,1.0,-0.5,0,0,85.74,106.22,83.79,128.4,33,0,Kolkata Knight Riders,733997,2014-05-11,Punjab Kings,Kolkata Knight Riders
3,2,0.6,42.33,5,2,3,0.4,34.5,5,0.19999999999999996,14,6,8,12,0.4286,15,7,8,14,0.4667,-2,3,0.6667,0.3333,156.14285714285714,0.75,0.6667,0.08330000000000004,1,1,81.99,158.58,93.93,189.89,29,0,Mumbai Indians,734001,2014-05-12,Sunrisers Hyderabad,Mumbai Indians
4,1,0.8,51.0,5,3,2,0.6,43.33,5,0.20000000000000007,16,10,6,20,0.625,14,6,8,12,0.4286,8,14,0.6429,0.3571,149.0,1.0,0.5,0.5,0,1,121.53,135.68,101.34,99.04,30,1,Chennai Super Kings,734003,2014-05-13,Chennai Super Kings,Rajasthan Royals
1,4,0.2,40.0,5,1,4,0.2,60.0,5,0.0,14,5,9,10,0.3571,14,2,12,4,0.1429,6,12,0.5,0.4167,168.06153846153848,0.5263,0.5,0.02629999999999999,0,0,96.84,171.66,110.67,72.09,28,1,Royal Challengers Bengaluru,734005,2014-05-13,Royal Challengers Bengaluru,Delhi Capitals
2,3,0.4,85.0,5,3,2,0.6,46.33,5,-0.19999999999999996,16,11,5,22,0.6875,15,7,8,14,0.4667,8,13,0.2308,0.7692,167.71428571428572,1.0,0.5,0.5,1,0,90.04,119.73,100.72,174.99,31,1,Kolkata Knight Riders,734009,2014-05-14,Kolkata Knight Riders,Mumbai Indians
3,2,0.6,42.33,5,3,2,0.6,42.0,5,0.0,14,6,8,12,0.4286,17,12,5,24,0.7059,-12,3,0.6667,0.3333,156.14285714285714,0.6667,0.75,-0.08330000000000004,0,0,81.97,127.59,101.83,121.45,31,0,Punjab Kings,734007,2014-05-14,Sunrisers Hyderabad,Punjab Kings
3,2,0.6,43.33,5,0,5,0.0,0.0,5,0.6,14,6,8,12,0.4286,14,2,12,4,0.1429,8,13,0.5385,0.4615,163.16666666666666,0.6667,1.0,-0.33330000000000004,0,0,103.33,99.04,115.34,64.43,28,1,Rajasthan Royals,734011,2014-05-15,Rajasthan Royals,Delhi Capitals
4,1,0.8,51.0,5,2,3,0.4,28.0,5,0.4,16,10,6,20,0.625,14,5,9,10,0.3571,10,14,0.5714,0.4286,149.0,1.0,0.0,1.0,1,1,117.68,142.9,90.45,171.66,30,0,Royal Challengers Bengaluru,734013,2014-05-18,Chennai Super Kings,Royal Challengers Bengaluru
